Wikidata ID,WD CY,WD EN,WLC CY,WLC EN,Authority / Area,Settlement type
Q20600020,Talwrn Green,Tallarn Green,Talwrn Green,Tallarn Green,Wrexham County Borough,village
Q7680110,Talyllychau,Talley,Talyllychau,Talley,Carmarthenshire,village
Q3396911,Talysarn,Talysarn,Tal-y-sarn,Tal-y-sarn,Llanllyfni,village
Q20600065,Tan Hinon,Tan Hinon,,,Powys,village
Q107032969,Tan-lan,Tan-lan,Tan-lan,Tan-lan,Gwynedd,hamlet
Q7682007,Tan-y-Bwlch,Tan-y-Bwlch,,,Gwynedd,village
Q20600098,Tan-y-ffridd,Tan-y-ffridd,,,Powys,village
Q107032970,Tan-y-fron,Tan-y-fron,Tan-y-fron,Tan-y-fron,Conwy County Borough,hamlet
Q16742036,Tan-y-graig,Tan-y-graig,,,Anglesey,village
Q3398814,Tan-y-grisiau,Tanygrisiau,Tanygrisiau,Tanygrisiau,Gwynedd,village
Q15987580,Tan-y-groes,Tan-y-groes,Tan-y-groes,Tan-y-groes,Ceredigion,village
Q107032971,Tan-y-maes,Tan-y-maes,Tan-y-maes,Tan-y-maes,Gwynedd,suburb
Q20600111,Tanat Valley,Tanat Valley,,,Powys,village
Q16034734,Tandinas,Tandinas,,,Anglesey,village
Q107032966,Tanerdy,Tanerdy,Tanerdy,Tanerdy,Carmarthenshire,suburb
Q107032967,Tangiers,Tangiers,Tangiers,Tangiers,Pembrokeshire,suburb
Q107032968,Tanglwst,Tanglwst,Tanglwst,Tanglwst,Carmarthenshire,hamlet
Q16901177,Tanyfron,Tanyfron,Tan-y-fron,Tan-y-fron,Wrexham County Borough,village
Q7689249,Tawe Uchaf,Tawe Uchaf,,,Powys,community
Q13131775,Tegryn,Tegryn,Tegryn,Tegryn,Pembrokeshire,village
Q13131789,Temple Bar,Temple Bar,Temple Bar,Temple Bar,Ceredigion,village
Q107032972,Temple Bar,Temple Bar,Temple Bar,Temple Bar,Carmarthenshire,village
Q107032405,The Cot,The Cot,The Cot,The Cot,Monmouthshire,human settlement
Q107032433,The Cwm,The Cwm,The Cwm,The Cwm,Monmouthshire,human settlement
Q99227913,The Flags,The Flags,,,Walwyn's Castle,hamlet
Q20601898,The Green,The Green,,,Powys,village
Q7739427,The Herberts,The Herberts,The Herberts,The Herberts,Vale of Glamorgan,village
Q5142291,The Knap,Cold Knap,The Knap,The Knap,Vale of Glamorgan,neighborhood
Q20601189,The Marsh,The Marsh,,,Powys,village
Q107033021,The Tumble,The Tumble,The Tumble,The Tumble,Monmouthshire,territory
Q107033072,The Valley,The Valley,The Valley,The Valley,Pembrokeshire,hamlet
Q107033073,The Village,The Village,The Village,The Village,City of Newport,suburb
Q107032973,Thomas Chapel,Thomas Chapel,Thomas Chapel,Thomas Chapel,Pembrokeshire,hamlet
Q107032974,Thomastown,Thomastown,Thomastown,Thomastown,Merthyr Tydfil County Borough,suburb
Q107032975,Thorn,Thorn,Thorn,Thorn,Powys,hamlet
Q7796495,Thornton,Thornton,Thornton,Thornton,Pembrokeshire,village
Q107032976,Three Fingers,Three Fingers,Three Fingers,Three Fingers,Wrexham County Borough,hamlet
Q3399728,Tiers Cross,Tiers Cross,Tiers Cross,Tiers Cross,Pembrokeshire,community
Q107032978,Tir Syr Walter,Tir Syr Walter,Tir Syr Walter,Tir Syr Walter,Carmarthenshire,suburb
Q7809064,Tir-Phil,Tir-Phil,Tir-phil,Tir-phil,Caerphilly County Borough,village
Q105630108,Tir-y-berth,Tir-y-berth,Tir-y-berth,Tir-y-berth,Caerphilly County Borough,village
Q17488343,Tir-y-dail,Tir-y-dail,Tir-y-dail,Tir-y-dail,Carmarthenshire,suburb
Q7809079,Tirabad,Tirabad,Tirabad,Tirabad,Powys,hamlet
Q107032979,Tircanol,Tircanol,Tircanol,Tircanol,City and County of Swansea,human settlement
Q7809160,Tircoed,Tircoed forest village,,,City and County of Swansea,village
Q20600629,Tirdeunaw,Tirdeunaw,Tirdeunaw,Tirdeunaw,Swansea,suburb
Q107032980,Tirpenry,Tirpenry,Tirpenry,Tirpenry,City and County of Swansea,territory
Q107032981,Tirymynach,Tirymynach,Tirymynach,Tirymynach,Powys,territory
Q15989372,Tirymynach,Tirymynach,Tirymynach,Tirymynach,Ceredigion,community
Q20600659,Tirymynach,Tirymynach,Tirymynach,Tirymynach,Llandrinio,hamlet
Q20600697,Todleth,Todleth,,,Powys,village
Q107032982,Ton,Ton,Ton,Ton,Monmouthshire,hamlet
Q3399891,Ton Pentre,Ton Pentre,Tonpentre,Tonpentre,Pentre,village
Q7821564,Ton-mawr,Tonmawr,Ton-mawr,Ton-mawr,Neath Port Talbot County Borough,village
Q7821690,Ton-teg,Tonteg,Ton-teg,Ton-teg,Rhondda Cynon Taf,village
Q107032983,Tonbreigam,Tonbreigam,Tonbreigam,Tonbreigam,Vale of Glamorgan,hamlet
Q3404696,Tondu,Tondu,Ton-du,Ton-du,Bridgend County Borough,village
Q7820904,Tonfanau,Tonfanau,Tonfanau,Tonfanau,Gwynedd,village
Q7821209,Tongwynlais,Tongwynlais,Tongwynlais,Tongwynlais,City and County of Cardiff,village
Q16248422,Tonna,Tonna,Tonna,Tonna,Neath Port Talbot County Borough,village
Q1537181,Tonypandy,Tonypandy,Tonypandy,Tonypandy,Rhondda Cynon Taf,town
Q107032985,Tonypistyll,Tonypistyll,Tonypistyll,Tonypistyll,Caerphilly County Borough,suburb
Q7823763,Tonyrefail,Tonyrefail,Tonyrefail,Tonyrefail,Rhondda Cynon Taf,village
Q3404653,Tonysguboriau,Talbot Green,Tonysguboriau,Talbot Green,Rhondda Cynon Taf,village
Q16103603,Torllwyn,Torllwyn,,,Anglesey,village
Q16000870,Torpantau,Torpantau,,,Powys,village
Q7830123,Townhill,Townhill,Townhill,Townhill,City and County of Swansea,suburb
Q65297086,Townsend,Townsend,,,Dale,hamlet
Q3405755,Traeth Coch,Red Wharf Bay,Traeth Coch,Red Wharf Bay,,bay
Q7416190,Traethmelyn,Sandfields,Sandfields,Sandfields,Neath Port Talbot County Borough,suburb
Q28054998,Traian-Mawr,Traian-Mawr,,,Llywel,hamlet
Q7833102,Trallong,Trallong,Trallong,Trallong,Powys,community
Q107032986,Trallwn,Trallwn,Trallwn,Trallwn,City and County of Swansea,suburb
Q11138230,"Trallwng, Pontypridd","Trallwn, Pontypridd",,,Rhondda Cynon Taf,village
Q107032987,Trannon,Trannon,Trannon,Trannon,Powys,territory
Q7835516,Trap,"Trap, Carmarthenshire",Trap,Trap,Carmarthenshire,village
Q107032989,Travellers Rest,Travellers Rest,Travellers Rest,Travellers Rest,Carmarthenshire,human settlement
Q3398853,Trawsfynydd,Trawsfynydd,Trawsfynydd,Trawsfynydd,Gwynedd,village
Q7836455,Trawsgoed,Trawsgoed,Trawsgoed,Trawsgoed,Ceredigion,community
Q15987579,Trawsnant,Trawsnant,,,Ceredigion,village
Q6268758,Tre Ioan,"Johnstown, Wrexham",Johnstown,Johnstown,Wrexham County Borough,suburb
Q107032991,Tre loan,Johnstown,Tre loan,Johnstown,Carmarthenshire,suburb
Q107032993,Tre Mostyn,Tre Mostyn,Tre Mostyn,Tre Mostyn,Flintshire,hamlet
Q3405993,Tre Taliesin,Tre-Taliesin,Tre Taliesin,Tre Taliesin,Ceredigion,village
Q107032995,Tre-Aubrey,Tre-Aubrey,Tre-Aubrey,Tre-Aubrey,Vale of Glamorgan,hamlet
Q5002508,Tre-Biwt,Butetown,,,City and County of Cardiff,district
Q16034731,Tre-Castell,Tre-Castell,,,Anglesey,village
Q107033431,Tre-ddu,Blacktown,Tre-ddu,Blacktown,City of Newport,human settlement
Q20600951,Tre-Derwen,Tre-Derwen,,,Powys,village
Q107033435,Tre-faes,Tre-faes,Tre-faes,Tre-faes,Gwynedd,hamlet
Q3398942,Tre-garth,Tregarth,Tre-garth,Tre-garth,Gwynedd,village
Q107033442,Tre-gof,Tre-gof,Tre-gof,Tre-gof,City and County of Swansea,suburb
Q16248491,Tre-groes,Tregroes,Tre-groes,Tre-groes,Llandysul,hamlet
Q3402206,Tre-groes,Whitchurch,Tre-groes,Whitchurch,Pembrokeshire,hamlet
Q3401198,Tre-gŵyr,Gowerton,Tregŵyr,Gowerton,Swansea,village
Q107032999,Tre-hyl,Tre-hill,Tre-hyl,Tre-hill,Vale of Glamorgan,human settlement
Q56087668,Tre-lyn,Fleur-de-Lys,Trelyn,Fleur-de-lis,Caerphilly County Borough,district
Q107033003,Tre-os,Tre-os,Tre-os,Tre-os,Vale of Glamorgan,village
Q107033006,Tre-pit,Tre-pit,Tre-pit,Tre-pit,Vale of Glamorgan,hamlet
Q7838747,Tre-saith,Tresaith,Tre-saith,Tre-saith,Ceredigion,hamlet
Q16248463,Tre-Wen,Tre-Wen,Tre-wen,Tre-wen,Ceredigion,village
Q7839538,Tre-wern,Trewern,Trewern,Trewern,Powys,village
Q20600960,Tre-Wylan,Tre-Wylan,,,Powys,village
Q16103602,Tre-Ysgawen,Tre-Ysgawen,,,Anglesey,village
Q16214001,Tre'r Esgob,Bishops Town,,,Powys,village
Q13131979,Tre'r-ddôl,Tre'r-ddôl,Tre'r-ddôl,Tre'r-ddôl,Ceredigion,village
Q7837830,Tre'r-gaer,Tregare,Tre'r-gaer,Tre'r-gaer,Monmouthshire,hamlet
Q20600968,Tre'r-llai,Leighton,Tre'r-llai,Leighton,Powys,village
Q107033008,Tre'r-llan,Tre'r-llan,Tre'r-llan,Tre'r-llan,Gwynedd,hamlet
Q107032994,Treadam,Treadam,Treadam,Treadam,Monmouthshire,territory
Q7836589,Trealaw,Trealaw,Trealaw,Trealaw,Rhondda Cynon Taf,village
Q4741541,Treamlod,Ambleston,Treamlod,Ambleston,Pembrokeshire,village
Q628633,Trearddur,Trearddur,Trearddur,Trearddur,Isle of Anglesey,community
Q7837341,Trebannws,Trebanos,Trebanos,Trebanos,Neath Port Talbot County Borough,village
Q7837340,Trebanog,Trebanog,Trebannog,Trebannog,Rhondda Cynon Taf,village
Q15987472,Trebedw,Trebedw,Trebedw,Trebedw,Ceredigion,village
Q4950529,Trebefered,Boverton,Trebefered,Boverton,Vale of Glamorgan,village
Q7837362,Treberfydd,Treberfydd,,,Powys,village
Q7837402,Treboeth,Treboeth,Tre-boeth,Tre-boeth,Swansea,village
Q13131987,Treborth,Treborth,,,Gwynedd,village
Q7837433,Trecastell,Trecastle,Trecastell,Trecastell,Powys,village
Q16766248,Trecastell,Trecastell,,,Anglesey,village
Q3401149,Trecelyn,Newbridge,Trecelyn,Newbridge,Caerphilly County Borough,town
Q16897451,Trecenydd,Trecenydd,Trecenydd,Trecenydd,Caerphilly County Borough,suburb
Q20600990,Trecoed,Trecoed,,,Powys,village
Q107032996,Trecŵn,Trecŵn,Trecŵn,Trecŵn,Pembrokeshire,human settlement
Q13131980,Trecŵn,Trecwn,Trecŵn,Trecŵn,Pembrokeshire,village
Q7837453,Trecynon,Trecynon,Trecynon,Trecynon,Rhondda Cynon Taf,village
Q1529978,Tredegar,Tredegar,Tredegar,Tredegar,Blaenau Gwent County Borough,town
Q3402398,Tredegar Newydd,New Tredegar,Tredegar Newydd,New Tredegar,Caerphilly County Borough,village
Q7379326,Tredelerch,Rumney,Tredelerch,Rumney,City and County of Cardiff,suburb
Q7698820,Tredeml,Templeton,Tredemel,Templeton,Pembrokeshire,village
Q16897452,Tredodridge,Tredodridge,Tredodridge,Tredodridge,Vale of Glamorgan,hamlet
Q107033432,Tredogan,Tredogan,Tredogan,Tredogan,Vale of Glamorgan,human settlement
Q20600998,Tredomen,Tredomen,Tredomen,Tredomen,Powys,hamlet
Q107033433,Tredomen,Tredomen,Tredomen,Tredomen,Caerphilly County Borough,suburb
Q20601003,Tredustan,Tredustan,Tredwstan,Tredwstan,Powys,hamlet
Q7974471,Tredŵr,"Waterton, Bridgend",Tredŵr,Waterton,,suburb
Q7837489,Tredynog,Tredunnock,Tredynog,Tredunnock,Monmouthshire,hamlet
Q7837752,Tref Alaw,Tref Alaw,,,Isle of Anglesey,community
Q4711345,Tref Albert,"Albert Town, Pembrokeshire",Albert Town,Albert Town,Pembrokeshire,village
Q107033434,Tref Elliot,Elliot's Town,Tref Elliot,Elliot's Town,Caerphilly County Borough,suburb
Q24669108,Tref Pontypridd,Pontypridd Town,,,Rhondda Cynon Taf,community
Q20601005,Tref-Einon,Tref-Einon,,,Powys,village
Q2254730,Tref-y-clawdd,Knighton,Trefyclo,Knighton,Powys,market town
Q24663472,Tref-y-clawdd,Knighton,Trefyclo,Knighton,Powys,community
Q1311946,Trefaldwyn,Montgomery,Trefaldwyn,Montgomery,Montgomery,town
Q42949567,Trefaldwyn,Montgomery,,,Powys,community
Q107033436,Trefalun,Trefalun,Trefalun,Trefalun,Wrexham County Borough,village
Q6751590,Trefansel,Manselton,Trefansel,Manselton,City and County of Swansea,suburb
Q16103601,Trefarthen,Trefarthen,,,Anglesey,village
Q7837758,Trefaser,Trefasser,Trefaser,Trefaser,Pembrokeshire,hamlet
Q7838973,Trefddyn,Trevethin,Trefddyn,Trefethin,Torfaen,suburb
Q914291,Trefdraeth,Newport,Trefdraeth,Newport,Pembrokeshire,town
Q7837762,Trefdraeth,Trefdraeth,Trefdraeth,Trefdraeth,Anglesey,hamlet
Q7837765,Trefeca,Trefeca,Trefeca,Trefeca,Talgarth,village
Q48310386,Trefechan,Trefechan,Trefechan,Trefechan,Merthyr Tydfil County Borough,suburb
Q107033437,Trefechan,Trefechan,Trefechan,Trefechan,Wrexham County Borough,hamlet
Q20601022,"Trefechan, Ceredigion",Trefechan,Trefechan,Trefechan,Ceredigion,suburb
Q7837767,Trefeglwys,Trefeglwys,Trefeglwys,Trefeglwys,Powys,village
Q107033438,Trefeini,Trefeini,Trefeini,Trefeini,Gwynedd,suburb
Q107033439,Trefeitha,Trefeitha,Trefeitha,Trefeitha,Powys,human settlement
Q4926374,Trefelen,Bletherston,Trefelen,Bletherston,Pembrokeshire,village
Q62431,Trefenter,Trefenter,Trefenter,Trefenter,Ceredigion,hamlet
Q3400164,Trefesgob,Bishton,Trefesgob,Bishton,Newport,village
Q13131990,Trefeurig,Trefeurig,,,Ceredigion,village
Q5458611,Trefflemin,Flemingston,Trefflemin,Flemingston,Vale of Glamorgan,village
Q478218,Trefforest,Treforest,Trefforest,Trefforest,Rhondda Cynon Taf,village
Q3050619,Treffynnon,Holywell,Treffynnon,Holywell,Flintshire,town
Q20601076,"Treffynnon, Sir Benfro",Treffynnon,Treffynnon,Treffynnon,Brawdy,hamlet
Q7837772,Trefgarn,Treffgarne,Trefgarn,Trefgarn,Pembrokeshire,village
Q20601038,Trefgoed,Trefgoed,Tre-goed,Tregoyd,Powys,village
Q7837784,Trefil,Trefil,Trefil,Trefil,Blaenau Gwent County Borough,village
Q15963888,Trefilan,Trefilan,Trefilan,Trefilan,Ceredigion,hamlet
Q7837785,Trefin,Trefin,Tre-fin,Tre-fin,Pembrokeshire,village
Q6498065,Treflan Lacharn,Laugharne Township,,,Carmarthenshire,community
Q16548106,Treflys,Treflys,,,Powys,community
Q107033440,Trefnannau,Trefnannau,Trefnannau,Trefnannau,Powys,hamlet
Q14477598,Trefnant,Trefnant,Trefnant,Trefnant,Denbighshire,community
Q20601046,Trefnant,Trefnant,,,Guilsfield,village
Q6966749,Trefonnen,Nash,Trefonnen,Nash,Newport,village
Q13131998,Trefor,Trefor,Trefor,Trefor,Bodffordd,hamlet
Q7839020,Trefor,Trevor,Trefor,Trefor,Wrexham County Borough,village
Q3395616,Trefor,Trefor,Trefor,Trefor,Gwynedd,village
Q107033441,Treforgan,Treforgan,Treforgan,Treforgan,Neath Port Talbot County Borough,village
Q16248484,Treforgan,Treforgan,,,Ceredigion,village
Q3401092,Treforus,Morriston,Treforys,Morriston,City and County of Swansea,town
Q2684439,Trefriw,Trefriw,Trefriw,Trefriw,Trefriw,village
Q20591419,Trefwrdan,Jordanston,Trefwrdan,Jordanston,Scleddau,hamlet
Q156990,Trefynwy,Monmouth,Trefynwy,Monmouth,Monmouthshire,town
Q33225185,Trefynwy,Monmouth,,,Monmouthshire,community
Q16766252,Tregaian,Tregaian,Tregaean,Tregaean,Anglesey,hamlet
Q5033865,Treganna,Canton,Treganna,Canton,City and County of Cardiff,suburb
Q2487253,Tregaron,Tregaron,Tregaron,Tregaron,Ceredigion,town
Q13132002,Tregatwg,Cadoxton,Tregatwg,Cadoxton,Vale of Glamorgan,neighborhood
Q7837859,Tregeiriog,Tregeiriog,Tregeiriog,Tregeiriog,Wrexham County Borough,hamlet
Q14508736,Tregele,Tregele,Tregele,Tregele,Anglesey,village
Q20601085,Treginnis,Treginis,Treginis,Treginis,Pembrokeshire,hamlet
Q5126095,Treglarbes,Clarbeston,Clarbeston,Clarbeston,Pembrokeshire,hamlet
Q20601090,Treglemais,Treglemais,Treglemais,Treglemais,Pembrokeshire,hamlet
Q5131278,Treglement,Clemenstone,,,Vale of Glamorgan,village
Q3403327,Tregolwyn,Colwinston,Tregolwyn,Colwinston,Vale of Glamorgan,village
Q107033443,Tregyddulan,Tregyddulan,Tregyddulan,Tregyddulan,Pembrokeshire,human settlement
Q107033444,Tregynnwr,Tregynnwr,Tregynnwr,Tregynnwr,Carmarthenshire,suburb
Q7837893,Tregynon,Tregynon,Tregynon,Tregynon,Powys,village
Q16034727,Tregynrig,Tregynrig,,,Anglesey,village
Q7837894,Trehafod,Trehafod,Trehafod,Trehafod,Rhondda Cynon Taf,village
Q20601098,Trehafren,Trehafren,,,Newtown and Llanllwchaiarn,hamlet
Q3404051,Treharris,Treharris,Treharris,Treharris,Merthyr Tydfil County Borough,town
Q20601103,Trehelig,Trehelig,,,Powys,village
Q107033445,Treherbert,Treherbert,Treherbert,Treherbert,Carmarthenshire,village
Q7837902,Treherbert,Treherbert,Treherbert,Treherbert,Rhondda Cynon Taf,village
Q5900757,Trehopcyn,Hopkinstown,Trehopcyn,Hopkinstown,Rhondda Cynon Taf,village
Q5368392,Trelái,Ely,Trelái,Ely,City and County of Cardiff,town
Q3216519,Trelales,Laleston,Trelales,Laleston,Bridgend County Borough,village
Q7837982,Trelawnyd,Trelawnyd,Trelawnyd,Trelawnyd,Trelawnyd and Gwaenysgor,village
Q20601115,Trelawnyd a Gwaenysgor,Trelawnyd and Gwaenysgor,,,Flintshire,community
Q7837984,Trelech,Trelech,Tre-lech,Tre-lech,Carmarthenshire,village
Q107033000,Trelech ar Betws,Tre-lech a'r Betws,Tre-lech a'r Betws,Tre-lech a'r Betws,Carmarthenshire,parish
Q20601123,Treleddyd-fawr,Treleddyd-fawr,Treleddyd-fawr,Treleddyd-fawr,Pembrokeshire,hamlet
Q107033001,Trelerw,Trelerw,Trelerw,Trelerw,Pembrokeshire,hamlet
Q6533801,Treletert,Letterston,Treletert,Letterston,Pembrokeshire,village
Q7837990,Trelewis,Trelewis,Trelewis,Trelewis,Merthyr Tydfil County Borough,village
Q7838007,Trellech Grange,Trelleck Grange,Trellech Grange,Trellech Grange,Monmouthshire,hamlet
Q7838021,Trelogan,Trelogan,Trelogan,Trelogan,Flintshire,village
Q20601129,Trelydan,Trelydan,,,Welshpool,village
Q18708791,Trelystan,Trelystan,Trelystan,Trelystan,Powys,village
Q2035368,Tremadog,Tremadog,Tremadog,Tremadog,Gwynedd,village
Q13132004,Tremain,Tremain,Tre-main,Tre-main,Y Ferwig,hamlet
Q107033002,Tremains,Tremains,Tremains,Tremains,Bridgend County Borough,suburb
Q13132008,Tremarchog,St Nicholas,Tremarchog,St Nicholas,Pencaer,village
Q3402332,Tremeirchion,Tremeirchion,Tremeirchion,Tremeirchion,Denbighshire,town
Q7838183,Tremorfa,Tremorfa,Tremorfa,Tremorfa,Cardiff,community
Q7020031,Trenewydd,Newton,,,Powys,village
Q302872,Treorci,Treorchy,,,Rhondda Cynon Taf,village
Q20601147,Treowen,Treowen,Treowen,Treowen,Newtown and Llanllwchaiarn,hamlet
Q107033005,Treowen,Treowen,Treowen,Treowen,Caerphilly County Borough,suburb
Q27032098,Trerhingyll,Trerhyngyll,Trerhingyll,Trerhingyll,Vale of Glamorgan,village
Q107033010,Tresalem,Robertstown,Tresalem,Robertstown,Rhondda Cynon Taf,suburb
Q15277745,Tresigin,Sigingstone,Tresigin,Sigingstone,Vale of Glamorgan,village
Q4942682,Tresimwn,Bonvilston,Tresimwn,Bonvilston,Vale of Glamorgan,village
Q20601154,Tretio,Treteio,Treteio,Treteio,Pembrokeshire,hamlet
Q25172112,Tretomas,Thomastown,Tretomas,Thomastown,Tonyrefail,village
Q11020503,Tretomos,Trethomas,Trethomas,Trethomas,Caerphilly County Borough,village
Q7838879,Tretŵr,Tretower,Tretŵr,Tretower,Powys,village
Q7838896,Treuddyn,Treuddyn,Treuddyn,Treuddyn,Flintshire,village
Q13132017,Trevaughan,Trevaughan,Trefechan,Trevaughan,Carmarthenshire,village
Q24664351,Trewalchmai,Trewalchmai,,,Isle of Anglesey,community
Q20600956,Trewalkin,Trewalkin,,,Powys,hamlet
Q7966580,Trewallter,Walterston,Trewallter,Walterston,Vale of Glamorgan,hamlet
Q8021291,Trewiliam,Williamstown,Trewiliam,Williamstown,Rhondda Cynon Taf,village
Q15260126,Trewyddel,Moylgrove,Trewyddel,Moylgrove,Nevern,village
Q107033014,Trewyn,Trewyn,Trewyn,Trewyn,Monmouthshire,human settlement
Q91193398,Triffleton,Triffleton,Triffleton,Triffleton,Wales,hamlet
Q7842265,Trimsaran,Trimsaran,Trimsaran,Trimsaran,Carmarthenshire,village
Q17317956,Trinant,Trinant,Trinant,Trinant,Crumlin,town
Q105085101,Trisant,Trisant,Trisant,Trisant,Ceredigion,village
Q20601218,Troed-rhiw-dalar,Troedrhiwdalar,Troedrhiwdalar,Troedrhiwdalar,Powys,hamlet
Q7844935,Troed-y-rhiw,Troed-y-rhiw,Troed-y-rhiw,Troed-y-rhiw,Merthyr Tydfil,village
Q7844936,Troed-y-rhiw,Troed y Rhiw,,,Ceredigion,village
Q16248503,Troed-y-rhiw-Sion,Troed-y-rhiw-Sion,,,Beulah,hamlet
Q15987578,Troed-yr-Henriw,Troed-yr-hen-riw,,,Ceredigion,village
Q107033015,Troedrhiw-gwair,Troedrhiw-gwair,Troedrhiw-gwair,Troedrhiw-gwair,Blaenau Gwent County Borough,hamlet
Q107033016,Troedrhiw'r-fuwch,Troedrhiw'r-fuwch,Troedrhiw'r-fuwch,Troedrhiw'r-fuwch,Caerphilly County Borough,human settlement
Q24636586,Troedrhiw’r-clawdd,Victoria,Troedrhiw’r-clawdd,Victoria,,suburb
Q15987577,Troedrhiwffenyd,Troedrhiwffenyd,,,Ceredigion,village
Q96774798,Troedrhiwfuwch,Troedrhiwfuwch,,,Merthyr Tydfil County Borough,human settlement
Q13132036,Troedyraur,Troedyraur,Troed-yr-aur,Troed-yr-aur,Ceredigion,village
Q107033018,Trofarth,Trofarth,Trofarth,Trofarth,Conwy County Borough,hamlet
Q107033019,Trooper's Inn,Trooper's Inn,Trooper's Inn,Trooper's Inn,Pembrokeshire,hamlet
Q107033020,Trostre,Trostre,Trostre,Trostre,Carmarthenshire,suburb
Q30623395,Trostre,Trostrey,,,Monmouthshire,hamlet
Q7846671,"Trowbridge, Caerdydd",Trowbridge,Trowbridge,Trowbridge,City and County of Cardiff,community
Q20601248,Trwstllewelyn,Trwstllewelyn,,,Powys,village
Q24640467,Trwyn Larnog,Lavernock Point,Trwyn Larnog,Lavernock Point,,cape
Q20601284,Tryfel,Tryfel,,,Powys,village
Q16037015,Tryfil,Tryfil,,,Anglesey,village
Q3057926,Tryleg,Trellech,Tryleg,Trellech,Monmouthshire,village
Q24665771,Tryleg Unedig,Trellech United,,,Monmouthshire,community
Q3396832,Tudweiliog,Tudweiliog,Tudweiliog,Tudweiliog,Gwynedd,community
Q20007221,Tufton,Tufton,Tufton,Tufton,Pembrokeshire,hamlet
Q7858646,Twmpath,Twmpath,,,Erwood,hamlet
Q20601328,Twmpath Diwlith,Twmpath Diwlith,Twmpath Diwlith,Twmpath Diwlith,Bridgend County Borough,round barrow
Q16897493,Two Locks,Two Locks,Two Locks,Two Locks,Torfaen,suburb
Q25554314,Twyn,Twyn,,,Powys,village
Q107033023,Twyn Wenallt,Twyn Wenallt,Twyn Wenallt,Twyn Wenallt,Monmouthshire,hamlet
Q107033024,Twynallws,Twynallws,Twynallws,Twynallws,Monmouthshire,human settlement
Q107033026,Twyncynhordy,Twyncynhordy,Twyncynhordy,Twyncynhordy,Blaenau Gwent County Borough,suburb
Q107033027,Twyndrysïog,Briery Hill,Twyndrysïog,Briery Hill,Blaenau Gwent County Borough,suburb
Q5190489,Twyni Crymlyn,Crymlyn Burrows,Crymlyn Burrows,Crymlyn Burrows,,suburb
Q13132092,Twynllannan,Twynllannan,Twynllannan,Twynllannan,Carmarthenshire,hamlet
Q107033030,Twynyrargoed,Twynyrargoed,Twynyrargoed,Twynyrargoed,Monmouthshire,human settlement
Q107033031,Twynyrodyn,Twynyrodyn,Twynyrodyn,Twynyrodyn,Merthyr Tydfil County Borough,suburb
Q7859536,Twynyrodyn,Twyn-yr-Odyn,Twynyrodyn,Twynyrodyn,Vale of Glamorgan,hamlet
Q107033032,Twynysheriff,Twynysheriff,Twynysheriff,Twynysheriff,Monmouthshire,hamlet
Q7862780,Tŷ Croes,Tŷ Croes,Tŷ-croes,Tŷ-croes,Anglesey,hamlet
Q16248541,Tŷ Glyn,Tŷ Glyn,,,Ceredigion,village
Q107033034,Tŷ Sign,Tŷ Sign,Tŷ Sign,Tŷ Sign,Caerphilly County Borough,suburb
Q107033035,Tŷ-canol,Tŷ-canol,Tŷ-canol,Tŷ-canol,Torfaen,suburb
Q107033037,Tŷ-coch,Tŷ-coch,Tŷ-coch,Tŷ-coch,City and County of Swansea,suburb
Q7859766,Tŷ-croes,Tycroes,Tŷ-croes,Tŷ-croes,Carmarthenshire,village
Q107033038,Tŷ-draw,Tŷ-draw,Tŷ-draw,Tŷ-draw,City and County of Swansea,hamlet
Q7359368,Tŷ-du,Rogerstone,Tŷ-du,Rogerstone,Newport,community
Q107033039,Tŷ-fry,Tŷ-fry,Tŷ-fry,Tŷ-fry,Monmouthshire,human settlement
Q16248549,Tŷ-llwyd,Tŷ-llwyd,,,Ceredigion,village
Q107033045,Tŷ-llwyn,Tŷ-llwyn,Tŷ-llwyn,Tŷ-llwyn,Blaenau Gwent County Borough,suburb
Q107033046,Tŷ-mawr,Tŷ-mawr,Tŷ-mawr,Tŷ-mawr,Carmarthenshire,hamlet
Q107033049,Tŷ-nant,Tŷ-nant,Tŷ-nant,Tŷ-nant,Gwynedd,territory
Q107033050,Tŷ-nant,Tŷ-nant,Tŷ-nant,Tŷ-nant,Conwy County Borough,hamlet
Q107033047,Tŷ-nant,Tŷ-nant,Tŷ-nant,Tŷ-nant,Rhondda Cynon Taf,suburb
Q16248554,Tŷ-Newydd,Tŷ-Newydd,,,Ceredigion,village
Q107033065,Tŷ-rhiw,Tŷ-rhiw,Tŷ-rhiw,Tŷ-rhiw,Rhondda Cynon Taf,suburb
Q2833886,Ty'n y Gongl,Tyn-y-Gongl,Tyn-y-gongl,Tyn-y-gongl,Anglesey,village
Q7974177,Ty'n-y-coedcae,Waterloo,Ty'n-y-coedcae,Waterloo,Caerphilly County Borough,village
Q15987576,Ty'n-yr-eithin,Ty'n-yr-eithin,Tyn'reithin,Tyn'reithin,Ceredigion,village
Q107033064,Tŷ'r-frân,Tŷ'r-frân,Tŷ'r-frân,Tŷ'r-frân,Carmarthenshire,suburb
Q20601456,Tycrwyn,Tycrwyn,Tŷ-crwyn,Tŷ-crwyn,Powys,hamlet
Q648732,Tyddewi,St Davids,Tyddewi,St Davids,St David's and the Cathedral Close,city
